"id","symbol","open","high","low","close","timeframe","priceDateTime","createdAt","updatedAt"
19147005,GOLDM#,2772.34,2774.92,2770.53,2772.04,H1,2025-01-24 03:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147006,GOLDM#,2772.09,2776.58,2772.09,2775.19,H1,2025-01-24 04:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147007,GOLDM#,2775.14,2778.27,2773.24,2773.8,H1,2025-01-24 05:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147008,GOLDM#,2773.79,2775.34,2772.03,2772.65,H1,2025-01-24 06:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147009,GOLDM#,2772.71,2775.36,2770.04,2774.22,H1,2025-01-24 07:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147010,GOLDM#,2773.82,2777.81,2771.06,2772.76,H1,2025-01-24 08:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147011,GOLDM#,2772.73,2776.21,2771.64,2775.83,H1,2025-01-24 09:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147012,GOLDM#,2775.79,2780.07,2774.07,2776.67,H1,2025-01-24 10:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147013,GOLDM#,2776.68,2779.12,2776.08,2778.59,H1,2025-01-24 11:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147014,GOLDM#,2778.58,2784.63,2777.82,2782.33,H1,2025-01-24 12:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147015,GOLDM#,2782.39,2784.31,2773.73,2778.02,H1,2025-01-24 13:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147016,GOLDM#,2777.96,2785.92,2775.54,2775.86,H1,2025-01-24 14:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147017,GOLDM#,2775.83,2777.48,2769.84,2771.98,H1,2025-01-24 15:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147018,GOLDM#,2771.92,2776.11,2770.52,2773.33,H1,2025-01-24 16:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147019,GOLDM#,2773.34,2774.15,2771.34,2773.4,H1,2025-01-24 17:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147020,GOLDM#,2773.43,2775.23,2771.27,2774.57,H1,2025-01-24 18:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147021,GOLDM#,2774.59,2774.78,2770.62,2771.02,H1,2025-01-24 19:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147022,GOLDM#,2771.04,2772.17,2770.48,2770.95,H1,2025-01-24 20:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147023,GOLDM#,2769.67,2770.48,2764.66,2767.66,H1,2025-01-26 22:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147024,GOLDM#,2767.65,2770.87,2766.02,2769.55,H1,2025-01-26 23:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147025,GOLDM#,2769.64,2772.5,2762.86,2762.98,H1,2025-01-27 00:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147026,GOLDM#,2762.97,2763.64,2754.05,2756.16,H1,2025-01-27 01:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147027,GOLDM#,2756.17,2762.68,2755.13,2761.09,H1,2025-01-27 02:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147028,GOLDM#,2761.11,2761.11,2755.71,2758.1,H1,2025-01-27 03:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147029,GOLDM#,2758.08,2758.09,2752.84,2753.21,H1,2025-01-27 04:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147030,GOLDM#,2753.13,2755.05,2750.82,2754.58,H1,2025-01-27 05:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147031,GOLDM#,2754.56,2755.06,2747.27,2749.45,H1,2025-01-27 06:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147032,GOLDM#,2749.38,2759.76,2749.31,2757.09,H1,2025-01-27 07:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147033,GOLDM#,2756.95,2764.94,2755.65,2763.27,H1,2025-01-27 08:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147034,GOLDM#,2763.26,2771.02,2762.79,2768.07,H1,2025-01-27 09:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147035,GOLDM#,2767.95,2771.94,2765.09,2771.29,H1,2025-01-27 10:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147036,GOLDM#,2771.3,2771.66,2760.52,2761.35,H1,2025-01-27 11:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147037,GOLDM#,2761.33,2762.4,2752.28,2757.29,H1,2025-01-27 12:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147038,GOLDM#,2757.23,2757.92,2744.95,2750.97,H1,2025-01-27 13:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147039,GOLDM#,2750.97,2751.25,2739.44,2741.98,H1,2025-01-27 14:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147040,GOLDM#,2741.95,2743.1,2733.24,2734.46,H1,2025-01-27 15:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147041,GOLDM#,2734.58,2736.93,2730.39,2733.62,H1,2025-01-27 16:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147042,GOLDM#,2733.58,2737.85,2732.98,2736.98,H1,2025-01-27 17:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147043,GOLDM#,2736.96,2740.56,2736.85,2739.36,H1,2025-01-27 18:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147044,GOLDM#,2739.35,2742.54,2738.14,2741.54,H1,2025-01-27 19:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147045,GOLDM#,2741.49,2743.97,2740.36,2740.75,H1,2025-01-27 20:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147046,GOLDM#,2739.9,2745.28,2738.98,2741.69,H1,2025-01-27 22:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147047,GOLDM#,2741.67,2744.42,2739.82,2740.61,H1,2025-01-27 23:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147048,GOLDM#,2740.73,2745.1,2739.43,2741.46,H1,2025-01-28 00:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147049,GOLDM#,2741.4,2741.59,2738.38,2739.34,H1,2025-01-28 01:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147050,GOLDM#,2739.38,2741.75,2737.84,2738.78,H1,2025-01-28 02:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147051,GOLDM#,2738.77,2742.62,2738.49,2742.28,H1,2025-01-28 03:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147052,GOLDM#,2742.34,2744.83,2741.18,2741.64,H1,2025-01-28 04:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147053,GOLDM#,2741.55,2742.92,2739.15,2739.55,H1,2025-01-28 05:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147054,GOLDM#,2739.53,2743.01,2738.26,2738.78,H1,2025-01-28 06:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147055,GOLDM#,2738.88,2741.76,2734.83,2741.2,H1,2025-01-28 07:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147056,GOLDM#,2741.13,2745.05,2740.41,2743.4,H1,2025-01-28 08:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147057,GOLDM#,2743.41,2745.15,2740.96,2743.15,H1,2025-01-28 09:00:00.000,2026-05-20 16:29:01.002,2026-05-20 16:29:01.002
19147058,GOLDM#,2743.16,2744.55,2741.58,2742.68,H1,2025-01-28 10:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147059,GOLDM#,2742.67,2745.5,2741.24,2745.5,H1,2025-01-28 11:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147060,GOLDM#,2745.53,2749.46,2745.16,2748.87,H1,2025-01-28 12:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147061,GOLDM#,2748.89,2756.22,2748.89,2753.11,H1,2025-01-28 13:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147062,GOLDM#,2752.91,2757.15,2751.04,2755.28,H1,2025-01-28 14:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147063,GOLDM#,2755.29,2759.58,2755.25,2758.71,H1,2025-01-28 15:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147064,GOLDM#,2758.68,2760.02,2757.52,2759.66,H1,2025-01-28 16:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147065,GOLDM#,2759.76,2763.57,2759.28,2762.16,H1,2025-01-28 17:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147066,GOLDM#,2762.15,2764.98,2761.2,2764.78,H1,2025-01-28 18:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147067,GOLDM#,2764.73,2765,2762.34,2764.1,H1,2025-01-28 19:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147068,GOLDM#,2764.1,2764.27,2762.82,2763.36,H1,2025-01-28 20:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147069,GOLDM#,2762.91,2764.1,2762.3,2762.7,H1,2025-01-28 22:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147070,GOLDM#,2762.72,2764.83,2762.18,2763.93,H1,2025-01-28 23:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147071,GOLDM#,2763.93,2766.25,2763.63,2763.81,H1,2025-01-29 00:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147072,GOLDM#,2763.79,2765.65,2763.41,2764.14,H1,2025-01-29 01:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147073,GOLDM#,2764.15,2764.46,2762.3,2762.72,H1,2025-01-29 02:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147074,GOLDM#,2762.66,2764.23,2761.48,2762.33,H1,2025-01-29 03:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147075,GOLDM#,2762.3,2762.99,2760.15,2760.65,H1,2025-01-29 04:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147076,GOLDM#,2760.78,2762.09,2759.18,2759.18,H1,2025-01-29 05:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147077,GOLDM#,2759.16,2760.53,2757.39,2759.04,H1,2025-01-29 06:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147078,GOLDM#,2759.06,2766.1,2759.06,2763.98,H1,2025-01-29 07:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147079,GOLDM#,2763.99,2764.38,2760.41,2762.79,H1,2025-01-29 08:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147080,GOLDM#,2762.77,2763.35,2757.12,2758.19,H1,2025-01-29 09:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147081,GOLDM#,2758.16,2759.74,2757.47,2759.01,H1,2025-01-29 10:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147082,GOLDM#,2759.01,2759.22,2755.54,2756.52,H1,2025-01-29 11:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147083,GOLDM#,2756.56,2759.47,2752.09,2758.65,H1,2025-01-29 12:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147084,GOLDM#,2758.61,2761.12,2756.37,2759.31,H1,2025-01-29 13:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147085,GOLDM#,2759.3,2759.67,2748.24,2754.18,H1,2025-01-29 14:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147086,GOLDM#,2754.27,2756.17,2748.29,2751.5,H1,2025-01-29 15:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147087,GOLDM#,2751.52,2754.35,2750.94,2752.83,H1,2025-01-29 16:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147088,GOLDM#,2752.82,2753.9,2748.73,2751.08,H1,2025-01-29 17:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147089,GOLDM#,2750.49,2757.74,2744.66,2755.18,H1,2025-01-29 18:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147090,GOLDM#,2755.19,2759.02,2752.5,2755,H1,2025-01-29 19:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147091,GOLDM#,2754.98,2759.85,2754.09,2759.79,H1,2025-01-29 20:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147092,GOLDM#,2758.47,2760.65,2757.62,2760.33,H1,2025-01-29 22:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147093,GOLDM#,2760.31,2762.6,2758.91,2762.17,H1,2025-01-29 23:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147094,GOLDM#,2762.16,2762.16,2758.98,2760.15,H1,2025-01-30 00:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147095,GOLDM#,2760.16,2761.4,2759.27,2760.34,H1,2025-01-30 01:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147096,GOLDM#,2760.32,2762.39,2759.34,2761.79,H1,2025-01-30 02:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147097,GOLDM#,2761.77,2763.39,2759.82,2760.41,H1,2025-01-30 03:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147098,GOLDM#,2760.44,2761.14,2758.77,2760.55,H1,2025-01-30 04:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147099,GOLDM#,2760.54,2766.47,2760.22,2765.59,H1,2025-01-30 05:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147100,GOLDM#,2765.61,2769.47,2765.01,2769.1,H1,2025-01-30 06:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147101,GOLDM#,2769.15,2776.57,2768.53,2776.12,H1,2025-01-30 07:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147102,GOLDM#,2776.15,2776.42,2771.44,2774.23,H1,2025-01-30 08:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147103,GOLDM#,2774.16,2779.26,2773.87,2778.35,H1,2025-01-30 09:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147104,GOLDM#,2778.34,2779.53,2777.06,2777.66,H1,2025-01-30 10:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147105,GOLDM#,2777.73,2781.23,2776.08,2780.22,H1,2025-01-30 11:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147106,GOLDM#,2780.21,2786.01,2777.97,2785.82,H1,2025-01-30 12:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147107,GOLDM#,2785.82,2788.96,2780.02,2787.27,H1,2025-01-30 13:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147108,GOLDM#,2787.65,2796.81,2786.77,2795.38,H1,2025-01-30 14:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147109,GOLDM#,2795.47,2798.45,2790.14,2790.52,H1,2025-01-30 15:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147110,GOLDM#,2790.54,2795.87,2788.71,2795.56,H1,2025-01-30 16:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147111,GOLDM#,2795.65,2797.1,2792.24,2795.12,H1,2025-01-30 17:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147112,GOLDM#,2795.13,2795.42,2790.61,2793.31,H1,2025-01-30 18:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147113,GOLDM#,2793.32,2798.25,2792.27,2795.47,H1,2025-01-30 19:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147114,GOLDM#,2795.58,2798.45,2789.73,2794.58,H1,2025-01-30 20:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147115,GOLDM#,2794.73,2797,2791.6,2796.19,H1,2025-01-30 22:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147116,GOLDM#,2796.3,2799.53,2794.35,2795.7,H1,2025-01-30 23:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147117,GOLDM#,2795.73,2796.63,2794.62,2796.41,H1,2025-01-31 00:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147118,GOLDM#,2796.4,2798.13,2794.72,2796.19,H1,2025-01-31 01:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147119,GOLDM#,2796.14,2798.25,2795.68,2796.39,H1,2025-01-31 02:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147120,GOLDM#,2796.34,2796.41,2794.51,2795.71,H1,2025-01-31 03:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147121,GOLDM#,2795.69,2796.35,2793.86,2795.59,H1,2025-01-31 04:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147122,GOLDM#,2795.57,2795.77,2792.13,2792.66,H1,2025-01-31 05:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147123,GOLDM#,2792.61,2800.85,2792.21,2798.25,H1,2025-01-31 06:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147124,GOLDM#,2798.16,2799.41,2791.62,2793.22,H1,2025-01-31 07:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147125,GOLDM#,2793.25,2796.45,2792.64,2793.69,H1,2025-01-31 08:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147126,GOLDM#,2793.7,2795.04,2790.94,2794.22,H1,2025-01-31 09:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147127,GOLDM#,2793.94,2800.61,2792.27,2800.28,H1,2025-01-31 10:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147128,GOLDM#,2800.14,2807.73,2799.96,2805.45,H1,2025-01-31 11:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147129,GOLDM#,2805.42,2808.44,2803.31,2806.35,H1,2025-01-31 12:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147130,GOLDM#,2806.42,2812.52,2804.49,2812.31,H1,2025-01-31 13:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147131,GOLDM#,2812.35,2817.17,2808.32,2809.24,H1,2025-01-31 14:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147132,GOLDM#,2809.23,2810.16,2804.96,2807.36,H1,2025-01-31 15:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147133,GOLDM#,2807.37,2816.22,2802.94,2808.69,H1,2025-01-31 16:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147134,GOLDM#,2808.64,2808.93,2795.34,2798.82,H1,2025-01-31 17:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147135,GOLDM#,2798.94,2802.83,2795.39,2796.32,H1,2025-01-31 18:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147136,GOLDM#,2796.31,2802.22,2794.33,2800.87,H1,2025-01-31 19:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147137,GOLDM#,2800.85,2802.51,2797.55,2798.63,H1,2025-01-31 20:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147138,GOLDM#,2803.67,2803.67,2783.23,2792.87,H1,2025-02-02 22:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147139,GOLDM#,2793,2795.81,2790.05,2791.86,H1,2025-02-02 23:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147140,GOLDM#,2791.89,2792.11,2778.19,2782.22,H1,2025-02-03 00:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147141,GOLDM#,2782.24,2782.7,2773.62,2777.98,H1,2025-02-03 01:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147142,GOLDM#,2778.06,2778.24,2772.09,2774.42,H1,2025-02-03 02:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147143,GOLDM#,2774.4,2782.96,2774.16,2780.76,H1,2025-02-03 03:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147144,GOLDM#,2780.75,2785.05,2780.02,2783.15,H1,2025-02-03 04:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147145,GOLDM#,2783.14,2788.08,2782.94,2786.84,H1,2025-02-03 05:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147146,GOLDM#,2786.88,2789.82,2785.3,2789.16,H1,2025-02-03 06:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147147,GOLDM#,2789.17,2800.54,2786.89,2796.73,H1,2025-02-03 07:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147148,GOLDM#,2796.71,2800.94,2794.75,2796.27,H1,2025-02-03 08:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147149,GOLDM#,2796.26,2800.13,2792.99,2798.14,H1,2025-02-03 09:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147150,GOLDM#,2798.01,2804.06,2797.98,2801.18,H1,2025-02-03 10:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147151,GOLDM#,2801.25,2810.85,2800.49,2810.69,H1,2025-02-03 11:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147152,GOLDM#,2810.71,2811.9,2807.18,2810.9,H1,2025-02-03 12:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147153,GOLDM#,2810.9,2830.71,2809.94,2829.47,H1,2025-02-03 13:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147154,GOLDM#,2828.75,2830.4,2813.32,2817.28,H1,2025-02-03 14:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147155,GOLDM#,2817.31,2825.27,2812.89,2814.15,H1,2025-02-03 15:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147156,GOLDM#,2814.14,2822.2,2813.96,2817.06,H1,2025-02-03 16:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147157,GOLDM#,2817.02,2821.67,2815.88,2820.94,H1,2025-02-03 17:00:00.000,2026-05-20 16:29:01.145,2026-05-20 16:29:01.145
19147158,GOLDM#,2820.82,2822.92,2817.87,2818.26,H1,2025-02-03 18:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147159,GOLDM#,2818.26,2819.5,2815.55,2816.54,H1,2025-02-03 19:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147160,GOLDM#,2816.55,2817.52,2812.41,2814.38,H1,2025-02-03 20:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147161,GOLDM#,2813.79,2815.1,2811.46,2813.71,H1,2025-02-03 22:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147162,GOLDM#,2813.6,2817.83,2812.55,2817.56,H1,2025-02-03 23:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147163,GOLDM#,2817.53,2824.12,2816.1,2823.35,H1,2025-02-04 00:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147164,GOLDM#,2823.33,2824.53,2816.88,2821.19,H1,2025-02-04 01:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147165,GOLDM#,2821.18,2824.25,2817.39,2821.35,H1,2025-02-04 02:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147166,GOLDM#,2821.34,2821.46,2818.17,2818.97,H1,2025-02-04 03:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147167,GOLDM#,2819.21,2819.22,2813.46,2815.89,H1,2025-02-04 04:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147168,GOLDM#,2815.83,2816.04,2810.84,2813.38,H1,2025-02-04 05:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147169,GOLDM#,2813.48,2814.38,2807.19,2812.63,H1,2025-02-04 06:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147170,GOLDM#,2812.62,2819.11,2810.08,2815.01,H1,2025-02-04 07:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147171,GOLDM#,2815.02,2821.76,2814.01,2820.36,H1,2025-02-04 08:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147172,GOLDM#,2820.38,2820.38,2812.78,2814.81,H1,2025-02-04 09:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147173,GOLDM#,2814.7,2816.87,2813.22,2815.35,H1,2025-02-04 10:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147174,GOLDM#,2815.34,2822.88,2814.47,2821.71,H1,2025-02-04 11:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147175,GOLDM#,2821.77,2836.97,2821.45,2831.53,H1,2025-02-04 12:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147176,GOLDM#,2831.51,2841.25,2828.89,2838.33,H1,2025-02-04 13:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147177,GOLDM#,2838.24,2845.36,2833.63,2835.82,H1,2025-02-04 14:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147178,GOLDM#,2835.78,2842.44,2832.53,2840.32,H1,2025-02-04 15:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147179,GOLDM#,2840.41,2844.76,2839.33,2844.06,H1,2025-02-04 16:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
19147180,GOLDM#,2844.02,2845.01,2842.53,2842.63,H1,2025-02-04 17:00:00.000,2026-05-20 16:29:01.302,2026-05-20 16:29:01.302
